1.777777777777777998e-05,1.420479302832244135e-05,9.673202614379084873e-06,1.328976034858387840e-05,1.586056644880174090e-05,2.740740740740740827e-05,2.980392156862744950e-05,8.688453159041391717e-05,7.276688453159040255e-05,8.697167755991285745e-05,9.895424836601306022e-05,9.921568627450978619e-05,1.352941176470588117e-04,1.205664488017429319e-04,1.288017429193899629e-04,1.315904139433551033e-04,1.020479302832243899e-04,8.910675381263616932e-05,1.276688453159041628e-05,1.525054466230937068e-05,2.779956427015250402e-05,1.311546840958605374e-05,1.494553376906318134e-05,1.368191721132897753e-05,1.777777777777777998e-05
1.446623093681917241e-05,1.041394335511982655e-05,9.498910675381263600e-06,1.394335511982570860e-05,4.200435729847494537e-05,2.461873638344226113e-05,2.980392156862744950e-05,1.144662309368191586e-04,7.037037037037036471e-05,9.843137254901959470e-05,9.398692810457514462e-05,8.923747276688453231e-05,1.122440087145969471e-04,9.960784313725490227e-05,1.044008714596949915e-04,1.100653594771241854e-04,8.897603485838779277e-05,8.601307189542482605e-05,1.276688453159041628e-05,1.551198257080609836e-05,1.141612200435729760e-05,1.790849673202614297e-05,1.324618736383442181e-05,1.246187363834422693e-05,1.446623093681917241e-05
1.947712418300653951e-05,1.132897603485838781e-05,1.102396514161220016e-05,1.464052287581699538e-05,2.013071895424836801e-05,2.187363834422658074e-05,2.980392156862744950e-05,1.357734204793028274e-04,6.074074074074074998e-05,8.196078431372547850e-05,1.000435729847494411e-04,9.455337690631805995e-05,1.162091503267973679e-04,1.004357298474945571e-04,1.155991285403050163e-04,1.169934640522875865e-04,7.655773420479303768e-05,8.366013071895425158e-05,1.276688453159041628e-05,1.620915032679738345e-05,9.978213507625272524e-06,1.612200435729847705e-05,1.337690631808278480e-05,1.908496732026144038e-05,1.947712418300653951e-05
1.799564270152505615e-05,7.843137254901960662e-06,1.368191721132897753e-05,1.546840958605664516e-05,1.877995642701525103e-05,2.043572984749455397e-05,2.980392156862744950e-05,1.353376906318082750e-04,5.389978213507624850e-05,7.272331154684095274e-05,9.102396514161219146e-05,8.915032679738561913e-05,9.917211328976034993e-05,1.163834422657951943e-04,1.085838779956426749e-04,1.079302832244008600e-04,1.056209150326797353e-04,5.847494553376905480e-05,1.276688453159041628e-05,1.063180827886710103e-05,7.755991285403049179e-06,1.193899782135076481e-05,1.416122004357298307e-05,2.640522875816993045e-05,1.799564270152505615e-05
1.995642701525054505e-05,1.172113289760348695e-05,1.899782135076252720e-05,2.230936819172113646e-05,1.873638344226579444e-05,1.769063180827886681e-05,2.980392156862744950e-05,1.255337690631808340e-04,5.372549019607842892e-05,6.178649237472765390e-05,7.071895424836600386e-05,9.089324618736382847e-05,7.864923747276687262e-05,8.771241830065358558e-05,1.130283224400871386e-04,7.978213507625271682e-05,6.326797385620915081e-05,1.572984749455337452e-05,1.276688453159041628e-05,1.442265795206971413e-05,1.172113289760348356e-05,1.185185185185184994e-05,1.834422657952069531e-05,2.043572984749455397e-05,1.995642701525054505e-05
1.721132897603485788e-05,2.614379084967319769e-05,1.647058823529411620e-05,2.614379084967319769e-05,2.893246187363834144e-05,1.712418300653594471e-05,2.980392156862744950e-05,1.106318082788670872e-04,3.346405228758169792e-05,3.864923747276688290e-05,4.204793028322440196e-05,4.989106753812636431e-05,6.313725490196077427e-05,8.592592592592591288e-05,8.509803921568627157e-05,7.803921568627450748e-05,1.812636165577341914e-05,1.411764705882352818e-05,1.276688453159041628e-05,1.572984749455337791e-05,1.233115468409586055e-05,1.180827886710239673e-05,2.274509803921568541e-05,2.143790849673202502e-05,1.721132897603485788e-05
1.076252723311546910e-05,1.581699346405228431e-05,1.973856209150326549e-05,2.440087145969499174e-05,4.710239651416121717e-05,1.952069716775598932e-05,2.980392156862744950e-05,8.679738562091501755e-05,3.647058823529412123e-05,4.880174291938996992e-05,3.481481481481481151e-05,2.775599128540305081e-05,1.651416122004356940e-05,2.936819172113289716e-05,1.982570806100217867e-05,1.507625272331154772e-05,1.320261437908496692e-05,1.773420479302832340e-05,1.276688453159041628e-05,1.067538126361655761e-05,1.533769063180827878e-05,1.472766884531590348e-05,1.407407407407407328e-05,4.348583877995642873e-05,1.076252723311546910e-05
9.472766884531589986e-05,8.287581699346404653e-05,3.241830065359476690e-05,2.993464052287581927e-05,3.699346405228758674e-05,2.849673202614379249e-05,2.980392156862744950e-05,5.381263616557733533e-05,3.485838779956426810e-05,3.311546840958605199e-05,3.233115468409586049e-05,6.126361655773421549e-05,2.479302832244008748e-05,2.474945533769063428e-05,2.152505446623093820e-05,1.538126361655773537e-05,1.586056644880174090e-05,1.355119825708061116e-05,1.276688453159041628e-05,8.104575163398693418e-06,1.490196078431372475e-05,6.936819172113289705e-05,8.501089324618737195e-05,1.055337690631808086e-04,9.472766884531589986e-05
1.332897603485839035e-04,9.150326797385619361e-05,7.054466230936819106e-05,4.644880174291939545e-05,3.477124183006536170e-05,4.753812636165576951e-05,2.980392156862744950e-05,2.405228758169934580e-05,6.196078431372549380e-05,2.618736383442265767e-05,2.727668845315903173e-05,2.348583877995642370e-05,2.479302832244008748e-05,1.681917211328975875e-05,2.108932461873638586e-05,1.446623093681917241e-05,1.533769063180827878e-05,8.583877995642700648e-06,1.276688453159041628e-05,2.143790849673202502e-05,8.291938997821349635e-05,1.237908496732026246e-04,1.425708061002178384e-04,1.847494553376906508e-04,1.332897603485839035e-04
1.623529411764705740e-04,1.180392156862745040e-04,8.814814814814812436e-05,5.690631808278867859e-05,5.019607843137254688e-05,5.294117647058822388e-05,2.980392156862744950e-05,2.557734204793028236e-05,2.217864923747276670e-05,1.917211328976034678e-05,2.082788671023964972e-05,1.342047930283224308e-05,1.612200435729847705e-05,2.283224400871459520e-05,1.782135076252722980e-05,1.943355119825707954e-05,1.189542483660130652e-05,1.076252723311546740e-05,1.276688453159041628e-05,3.568627450980392296e-05,1.025272331154684056e-04,1.334640522875816756e-04,1.654901960784313671e-04,1.660130718954248462e-04,1.623529411764705740e-04
